person_id,home_ownership_id,loan_intent_id,loan_grade_id,loan_status_id,loan_amnt,loan_int_rate,loan_percent_income
3580,1,1,4,2,3600,5.99,0.07
3581,1,5,3,2,3600,13.98,0.07
3582,1,1,4,1,3600,0.0,0.07
3583,1,4,4,2,3600,7.9,0.06
3584,3,1,4,2,12000,5.79,0.32
3585,1,2,3,2,3600,15.27,0.06
3586,1,2,2,2,3600,9.99,0.06
3587,3,6,4,2,7000,6.54,0.19
3588,1,1,4,2,3600,6.91,0.06
3589,1,5,4,2,3600,6.76,0.06
3590,3,6,4,2,5600,8.94,0.15
3591,1,6,2,2,3600,11.49,0.06
3592,1,3,2,2,3600,10.59,0.06
3593,1,2,2,2,3600,10.59,0.06
3594,1,4,2,2,3600,9.99,0.05
3595,1,3,3,1,3600,13.99,0.06
3596,2,5,2,2,5000,10.99,0.13
3597,1,4,2,2,3600,10.74,0.05
3598,3,1,2,2,12000,11.99,0.32
3599,1,5,4,2,3600,8.94,0.05
3600,1,6,2,2,3600,12.69,0.04
3601,3,2,1,2,8000,15.62,0.21
3602,1,2,2,2,3600,11.99,0.04
3603,3,3,1,1,6000,14.96,0.19
3604,3,2,2,2,7200,10.99,0.19
3605,1,5,1,1,3600,16.77,0.04
3606,1,1,4,2,3600,0.0,0.03
3607,4,5,3,1,10000,12.53,0.31
3608,1,3,1,1,3625,16.29,0.18
3609,3,5,4,2,6300,0.0,0.17
3610,1,5,2,1,3625,11.11,0.15
3611,1,5,4,2,3625,6.54,0.07
3612,1,1,2,1,3625,10.59,0.07
3613,3,1,4,2,3500,6.03,0.09
3614,1,2,3,1,3700,14.22,0.21
3615,3,5,4,2,8875,7.51,0.23
3616,3,4,2,2,4000,12.42,0.11
3617,1,2,4,2,3700,8.0,0.13
3618,1,6,2,2,3700,9.25,0.1
3619,1,3,4,2,3700,6.99,0.08
3620,3,1,4,2,5400,7.9,0.14
3621,1,2,2,2,3700,10.37,0.06
3622,1,6,4,2,3700,6.03,0.05
3623,3,2,2,2,8000,12.69,0.21
3624,1,6,4,2,3725,6.54,0.11
3625,1,4,4,2,3725,8.49,0.03
3626,1,6,1,1,3750,15.65,0.18
3627,3,2,3,2,7000,13.49,0.18
3628,3,6,4,2,6000,7.51,0.16
3629,1,3,3,2,3750,13.85,0.13
3630,2,2,4,2,9600,0.0,0.25
3631,3,5,4,2,5400,8.9,0.14
3632,3,3,4,2,18000,8.9,0.47
3633,1,5,2,1,3800,8.88,0.35
3634,1,6,3,1,3800,14.35,0.2
3635,1,6,4,2,3800,8.59,0.15
3636,3,5,4,2,4000,0.0,0.11
3637,1,6,4,2,3800,7.9,0.14
3638,1,6,1,1,3800,14.84,0.13
3639,1,3,1,1,3800,18.25,0.11
3640,1,2,4,2,3800,6.99,0.09
3641,1,1,3,2,3800,13.49,0.08
3642,1,3,4,2,3800,6.76,0.07
3643,3,5,2,2,5000,0.0,0.13
3644,1,2,1,1,3800,15.28,0.06
3645,1,3,3,2,3800,14.26,0.04
3646,1,3,1,1,3825,0.0,0.27
3647,1,6,3,2,3825,14.27,0.15
3648,3,6,4,2,8500,5.42,0.22
3649,3,2,2,1,1000,10.59,0.03
3650,1,4,3,1,3825,15.96,0.13
3651,3,3,2,2,8000,9.99,0.21
3652,1,4,2,2,3825,10.0,0.1
3653,3,5,4,2,9000,6.99,0.24
3654,2,4,3,2,5000,12.99,0.13
3655,1,2,3,2,3850,12.68,0.12
3656,3,2,4,2,4500,5.79,0.12
3657,1,6,4,2,3850,8.49,0.08
3658,3,1,2,2,5000,10.0,0.13
3659,1,3,4,2,3900,7.51,0.15
3660,3,1,4,2,6000,5.42,0.16
3661,1,2,3,2,3900,12.23,0.1
3662,1,4,2,2,3900,10.99,0.09
3663,2,4,2,2,17500,11.11,0.46
3664,1,2,4,2,3950,6.92,0.09
3665,1,4,2,1,4000,9.76,0.33
3666,1,1,2,1,4000,10.37,0.32
3667,3,2,2,2,4200,9.25,0.11
3668,3,6,2,1,8000,10.36,0.25
3669,1,1,2,1,4000,9.88,0.31
3670,3,2,2,2,4800,9.99,0.13
3671,1,1,1,1,4000,15.65,0.31
3672,1,4,1,1,4000,15.65,0.3
3673,1,2,4,1,4000,5.79,0.3
3674,1,5,4,1,4000,6.39,0.3
3675,1,4,2,1,4000,0.0,0.29
3676,1,5,4,1,4000,7.29,0.28
3677,3,3,4,2,4000,6.76,0.11
3678,3,5,4,2,8000,7.14,0.21
3679,1,4,2,1,4000,10.74,0.28
3680,2,2,2,2,14000,11.12,0.37
3681,2,4,3,2,8500,13.11,0.22
3682,1,4,1,1,4000,14.61,0.28
3683,1,6,3,1,4000,10.91,0.28
3684,3,3,2,2,1500,10.62,0.04
3685,1,2,2,1,4000,10.08,0.27
3686,3,3,1,1,15000,15.33,0.47
3687,1,3,5,1,4000,16.32,0.26
3688,1,5,2,1,4000,11.12,0.25
3689,1,2,3,1,4000,13.35,0.25
3690,1,6,3,1,4000,14.27,0.24
3691,1,1,2,1,4000,10.25,0.24
3692,1,6,3,1,4000,13.22,0.23
3693,3,5,2,2,16000,10.99,0.42
3694,1,3,2,1,4000,11.49,0.22
3695,1,6,2,1,4000,0.0,0.22
3696,1,1,2,1,4000,10.99,0.22
3697,1,2,3,1,4000,12.87,0.22
3698,1,6,3,1,4000,13.22,0.22
3699,1,2,3,1,4000,10.91,0.22
3700,1,2,1,1,4000,15.62,0.21
3701,1,2,3,1,4000,14.35,0.21
3702,1,2,5,1,4000,19.03,0.21
3703,2,3,4,2,5000,8.94,0.13
3704,1,3,3,1,4000,14.35,0.21
3705,3,6,2,2,10000,12.21,0.26
3706,1,6,2,1,4000,0.0,0.21
3707,3,4,1,2,4000,14.42,0.11
3708,1,4,2,1,4000,10.25,0.21
3709,1,6,4,1,4000,8.63,0.21
3710,3,3,4,2,1950,7.37,0.05
3711,3,4,2,2,18800,0.0,0.49
3712,1,4,4,2,4000,7.29,0.2
3713,1,1,3,2,4000,12.23,0.2
3714,1,2,2,2,4000,11.89,0.2
3715,1,1,3,2,4000,13.79,0.2
3716,1,2,2,2,4000,9.45,0.2
3717,1,6,2,2,4000,12.18,0.2
3718,1,6,4,2,4000,8.94,0.2
3719,1,2,3,2,4000,13.43,0.19
3720,1,6,2,2,4000,11.86,0.19
3721,1,3,2,2,4000,11.36,0.19
3722,3,4,3,2,10000,13.35,0.26
3723,1,1,2,1,4000,11.36,0.18
3724,1,3,3,2,4000,13.92,0.18
3725,1,3,2,2,4000,12.42,0.17
3726,1,3,3,2,4000,14.35,0.17
3727,1,1,2,2,4000,11.71,0.17
3728,1,3,1,1,4000,14.84,0.17
3729,1,6,2,2,4000,0.0,0.17
3730,3,5,4,2,10000,8.49,0.26
3731,1,4,4,2,4000,8.59,0.17
3732,1,4,2,2,4000,12.21,0.17
3733,3,4,4,2,3900,7.9,0.1
3734,1,3,3,2,4000,11.66,0.17
3735,3,1,2,2,13500,11.83,0.35
3736,1,4,4,2,4000,7.75,0.17
3737,3,3,2,2,12000,10.38,0.31
3738,1,1,2,2,4000,9.45,0.16
3739,1,4,2,2,4000,12.69,0.16
3740,1,4,2,2,4000,11.71,0.16
3741,1,6,2,2,4000,10.36,0.16
3742,1,1,4,2,4000,8.49,0.16
3743,3,3,3,1,8000,13.47,0.25
3744,1,3,2,2,4000,0.0,0.16
3745,1,2,2,2,4000,10.25,0.16
3746,3,6,4,2,18000,9.63,0.47
3747,1,2,4,2,4000,5.42,0.16
3748,3,1,2,2,6000,9.88,0.16
3749,1,2,2,2,4000,0.0,0.15
3750,1,1,4,2,4000,6.76,0.15
3751,1,1,3,1,4000,12.87,0.15
3752,3,2,4,2,14500,7.88,0.38
3753,1,2,4,2,4000,7.9,0.15
3754,1,6,2,1,4000,0.0,0.15
3755,1,2,3,1,4000,14.17,0.15
3756,1,3,3,2,4000,13.72,0.15
3757,1,1,4,2,4000,5.79,0.15
3758,1,3,2,2,4000,10.75,0.15
3759,3,2,4,2,8000,6.62,0.21
3760,1,2,4,2,4000,7.14,0.15
3761,1,3,1,1,4000,15.58,0.15
3762,1,4,3,2,4000,12.29,0.15
3763,1,3,4,2,4000,5.42,0.14
3764,2,2,4,2,1000,6.62,0.03
3765,1,3,3,2,4000,12.99,0.14
3766,1,2,4,2,4000,8.9,0.14
3767,1,2,3,2,4000,15.23,0.14
3768,1,4,4,2,4000,6.39,0.14
3769,1,3,4,2,4000,0.0,0.14
3770,3,4,4,2,2000,0.0,0.05
3771,1,3,2,2,4000,10.0,0.14
3772,1,6,2,2,4000,9.63,0.14
3773,2,2,3,2,10000,13.99,0.26
3774,1,2,4,2,4000,5.42,0.14
3775,1,6,3,2,4000,13.48,0.14
3776,2,2,2,2,5550,9.99,0.14
3777,1,4,2,2,4000,9.45,0.14
3778,3,3,3,2,15000,15.23,0.39
3779,3,2,2,2,5000,11.49,0.13
3780,2,1,2,2,15500,11.99,0.4
3781,3,2,4,2,4200,0.0,0.11
3782,1,4,2,2,4000,10.74,0.13
3783,1,2,4,2,4000,7.9,0.13
3784,1,4,4,2,4000,5.99,0.13
3785,1,4,4,2,4000,7.49,0.13
3786,3,5,2,2,10000,10.99,0.26
3787,1,2,1,2,4000,16.49,0.13
3788,2,4,3,2,12500,13.06,0.33
3789,1,2,3,2,4000,13.49,0.13
3790,1,1,2,2,4000,11.49,0.13
3791,3,6,4,2,10000,5.42,0.26
3792,2,2,2,2,7675,10.0,0.2
3793,1,2,3,2,4000,0.0,0.13
3794,3,6,4,2,10000,7.29,0.26
3795,3,4,2,2,5000,10.37,0.13
3796,1,6,2,2,4000,10.36,0.13
3797,1,3,2,2,4000,10.36,0.13
3798,3,1,2,2,5000,9.25,0.13
3799,1,4,2,2,4000,10.75,0.13
3800,1,4,1,1,4000,15.21,0.13
3801,3,1,4,2,1000,5.79,0.03
3802,3,3,4,2,5700,6.17,0.15
3803,3,3,1,1,10000,0.0,0.31
3804,1,1,3,2,4000,0.0,0.13
3805,3,6,4,2,6000,7.51,0.16
3806,1,1,2,1,4000,11.83,0.13
3807,1,2,2,2,4000,9.76,0.13
3808,1,2,3,2,4000,11.34,0.13
3809,1,4,1,1,4000,12.61,0.13
3810,3,2,3,2,10000,14.72,0.26
3811,1,6,2,2,4000,9.99,0.13
3812,1,6,2,2,4000,12.42,0.13
3813,3,4,2,2,12000,10.38,0.31
3814,2,1,3,2,10000,14.72,0.26
3815,3,1,4,2,8500,7.14,0.22
3816,1,6,4,2,4000,8.59,0.13
3817,1,3,3,2,4000,13.92,0.13
3818,3,2,3,2,10000,13.98,0.26
3819,3,1,3,1,1750,13.61,0.05
3820,1,4,4,2,4000,5.42,0.13
3821,3,2,4,2,10000,7.14,0.26
3822,1,3,2,2,4000,11.49,0.13
3823,1,5,5,1,4000,17.93,0.13
3824,1,1,4,2,4000,7.68,0.13
3825,1,3,3,2,4000,14.27,0.12
3826,1,3,2,2,4000,10.08,0.12
3827,1,3,1,2,4000,16.29,0.12
3828,1,1,2,2,4000,0.0,0.12
3829,4,4,5,2,8000,16.0,0.21
3830,2,1,1,2,6000,13.24,0.16
3831,1,6,3,2,4000,12.73,0.12
3832,2,4,3,2,12200,0.0,0.32
3833,1,3,2,1,4000,11.71,0.12
3834,3,2,4,2,2000,8.49,0.05
3835,3,1,4,2,5500,7.49,0.14
3836,3,5,4,1,6250,7.51,0.19
3837,3,3,2,2,6500,0.0,0.17
3838,3,2,4,2,8000,6.03,0.21
3839,3,6,1,1,4200,16.02,0.13
3840,1,6,4,2,4000,7.88,0.12
3841,1,6,2,2,4000,10.96,0.12
3842,1,2,2,2,4000,9.88,0.12
3843,3,1,4,2,6500,7.51,0.17
3844,1,3,2,2,4000,12.69,0.12
3845,3,1,3,2,2500,0.0,0.06
3846,3,6,4,2,3000,0.0,0.08
3847,1,2,2,2,4000,0.0,0.12
3848,1,6,2,2,4000,11.49,0.12
3849,3,6,2,2,4800,9.99,0.12
3850,1,6,2,2,4000,10.74,0.11
3851,3,4,5,1,13750,16.45,0.42
3852,3,1,1,1,6000,14.61,0.18
3853,3,3,3,2,4800,11.91,0.12
3854,1,4,1,2,4000,16.29,0.11
3855,1,5,1,1,4000,14.54,0.14
3856,1,2,1,1,4000,14.83,0.14
3857,1,2,4,2,4000,7.51,0.11
3858,3,1,4,2,9500,7.51,0.24
3859,1,2,1,1,4000,15.33,0.14
3860,1,3,2,1,4000,9.96,0.14
3861,3,5,2,2,10000,12.21,0.26
3862,1,3,2,2,4000,10.99,0.11
3863,3,4,4,2,1200,0.0,0.03
3864,1,3,3,1,4000,14.27,0.13
3865,1,3,4,2,4000,5.42,0.11
3866,1,4,2,2,4000,0.0,0.11
3867,1,2,4,2,4000,5.42,0.11
3868,1,1,3,2,4000,13.61,0.11
3869,1,2,1,1,4000,14.96,0.13
3870,1,6,4,2,4000,7.4,0.11
3871,1,1,4,2,4000,8.94,0.11
3872,1,1,2,2,4000,10.14,0.11
3873,1,4,4,2,4000,7.68,0.11
3874,1,2,2,2,4000,10.95,0.11
3875,1,1,2,2,4000,10.08,0.11
3876,1,3,3,2,4000,13.49,0.11
3877,1,3,3,2,4000,14.26,0.11
3878,3,1,2,2,3250,10.99,0.08
3879,3,5,3,2,3000,13.99,0.08
3880,1,2,2,2,4000,10.59,0.1
3881,1,1,2,2,4000,10.59,0.1
3882,1,2,3,2,4000,12.99,0.1
3883,3,2,4,2,1000,7.49,0.03
3884,1,6,4,2,4000,7.29,0.1
3885,1,4,1,1,4000,0.0,0.12
3886,1,2,2,2,4000,12.53,0.1
3887,1,2,3,2,4000,12.72,0.1
3888,1,3,4,2,4000,7.88,0.1
3889,1,3,1,2,4000,14.61,0.1
3890,3,5,4,2,5600,5.42,0.14
3891,3,2,3,2,5000,12.98,0.13
3892,3,4,4,2,9500,6.91,0.24
3893,3,3,4,2,4500,6.54,0.12
3894,3,5,3,1,9000,13.72,0.27
3895,3,6,4,2,6000,7.51,0.15
3896,1,2,2,2,4000,12.69,0.1
3897,1,2,3,2,4000,13.8,0.1
3898,1,6,4,2,4000,5.42,0.1
3899,1,5,4,1,4000,0.0,0.12
3900,3,2,4,2,10000,7.51,0.26
3901,3,1,4,2,10750,0.0,0.28
3902,3,5,4,1,3250,7.14,0.1
3903,1,2,4,2,4000,0.0,0.1
3904,1,2,4,2,4000,7.51,0.1
3905,1,1,2,2,4000,11.49,0.1
3906,1,1,4,2,4000,7.43,0.1
3907,1,2,4,2,4000,6.76,0.1
3908,1,5,2,1,4000,12.18,0.11
3909,3,4,3,2,3000,12.53,0.08
3910,1,3,4,2,4000,7.68,0.1
3911,1,3,4,2,4000,0.0,0.1
3912,1,3,1,1,4000,16.0,0.11
3913,1,2,2,2,4000,12.42,0.1
3914,1,4,2,2,4000,10.59,0.1
3915,3,6,3,1,12000,10.91,0.36
3916,1,5,3,1,4000,12.99,0.11
3917,1,3,2,1,4000,10.99,0.11
3918,2,3,2,2,7000,11.71,0.18
3919,2,4,4,2,5000,7.74,0.13
3920,3,1,3,1,6000,15.96,0.18
3921,3,1,2,1,3000,12.69,0.09
3922,1,1,1,1,4000,14.54,0.11
3923,1,4,1,2,4000,14.09,0.1
3924,1,3,2,2,4000,8.88,0.1
3925,3,4,3,2,10000,13.49,0.25
3926,1,4,4,2,4000,5.79,0.1
3927,3,3,2,2,7000,9.62,0.18
3928,3,2,1,2,5325,14.59,0.14
3929,1,4,3,2,4000,13.22,0.1
3930,1,3,3,2,4000,12.99,0.09
3931,1,2,3,2,4000,0.0,0.09
3932,3,2,4,2,5000,6.62,0.13
3933,1,4,2,2,4000,12.69,0.09
3934,2,1,4,2,1325,6.62,0.03
3935,2,2,4,2,14000,7.29,0.35
3936,1,3,3,2,4000,12.99,0.09
3937,1,2,4,1,4000,5.79,0.1
3938,1,3,4,2,4000,6.54,0.09
3939,3,6,3,2,10000,14.22,0.25
3940,1,1,4,1,4000,7.51,0.1
3941,1,6,4,2,4000,0.0,0.09
3942,1,1,1,1,4000,14.84,0.1
3943,1,1,4,2,4000,0.0,0.09
3944,1,2,3,2,4000,12.53,0.09
3945,1,6,4,2,4000,6.62,0.08
3946,1,2,2,2,4000,9.91,0.08
3947,1,2,4,2,4000,0.0,0.08
3948,2,1,4,2,3500,6.62,0.09
3949,1,4,4,2,4000,5.79,0.08
3950,1,4,4,2,4000,7.29,0.08
3951,3,5,2,2,4800,12.42,0.12
3952,1,5,2,1,4000,11.86,0.1
3953,1,5,3,1,4000,12.73,0.1
3954,3,1,2,2,5000,8.88,0.13
3955,3,3,4,2,6000,7.88,0.15
3956,3,2,4,2,8250,9.32,0.21
3957,3,6,4,1,4500,5.99,0.13
3958,1,6,1,1,4000,17.58,0.09
3959,1,5,4,2,4000,5.42,0.08
3960,3,1,1,2,11500,15.7,0.29
3961,2,4,3,2,13000,13.57,0.33
3962,3,2,4,2,8400,7.51,0.21
3963,1,1,4,2,4000,7.66,0.08
3964,1,1,4,2,4000,0.0,0.08
3965,1,6,2,2,4000,10.37,0.08
3966,1,3,4,2,4000,5.42,0.08
3967,3,3,2,2,9750,10.99,0.24
3968,2,3,2,2,3000,8.88,0.08
3969,2,1,2,2,15000,10.99,0.38
3970,1,3,4,2,4000,6.92,0.08
3971,1,2,3,2,4000,12.61,0.08
3972,1,4,4,2,4000,7.88,0.08
3973,3,4,2,2,10000,0.0,0.25
3974,1,4,1,2,4000,14.96,0.08
3975,1,3,4,2,4000,7.4,0.08
3976,1,2,1,2,4000,14.61,0.08
3977,1,6,4,2,4000,6.92,0.08
3978,1,2,4,2,4000,7.88,0.08
3979,1,5,4,1,4000,5.99,0.09
3980,3,5,3,2,2400,14.27,0.06
3981,1,2,4,2,4000,6.17,0.08
3982,3,3,2,2,6000,12.42,0.15
3983,3,1,2,2,3000,9.91,0.08
3984,1,2,3,2,4000,11.54,0.08
3985,1,6,1,1,4000,15.99,0.09
3986,1,1,2,2,4000,9.91,0.08
3987,3,2,3,2,5000,14.82,0.13
3988,1,6,5,1,4000,19.29,0.09
3989,1,6,3,2,4000,13.98,0.08
3990,1,6,2,2,4000,10.37,0.08
3991,2,3,2,2,11000,9.63,0.28
3992,1,3,2,2,4000,9.88,0.08
3993,1,6,1,1,4000,16.32,0.09
3994,1,1,4,2,4000,0.0,0.08
3995,1,2,4,2,4000,7.9,0.08
3996,1,2,2,2,4000,10.62,0.07
3997,1,1,2,1,4000,10.37,0.08
3998,1,2,2,2,4000,11.89,0.07
3999,1,1,4,2,4000,7.51,0.07
4000,2,2,3,2,3500,0.0,0.09
4001,1,3,2,2,4000,10.99,0.07
4002,1,2,4,2,4000,6.92,0.07
4003,1,6,3,2,4000,13.35,0.07
4004,1,1,2,2,4000,11.86,0.07
4005,1,3,2,2,4000,12.53,0.07
4006,1,2,2,2,4000,11.26,0.07
4007,1,4,3,2,4000,15.23,0.07
4008,3,2,4,2,10000,7.51,0.25
4009,1,2,4,2,4000,7.49,0.07
4010,3,1,2,2,8000,10.25,0.2
4011,1,4,2,2,4000,0.0,0.07
4012,1,4,2,2,4000,8.88,0.07
4013,3,2,4,2,3600,7.51,0.09
4014,3,2,3,2,13000,13.48,0.33
4015,1,6,4,2,4000,7.75,0.07
4016,2,4,3,2,7000,13.57,0.18
4017,1,4,2,2,4000,10.74,0.07
4018,1,2,2,2,4000,10.0,0.07
4019,1,3,2,2,4000,10.37,0.07
4020,3,6,4,2,6000,8.0,0.15
4021,1,1,2,1,4000,9.99,0.08
4022,3,4,2,2,3200,0.0,0.08
4023,1,2,4,2,4000,7.51,0.07
4024,1,2,1,2,4000,15.33,0.07
4025,1,2,2,2,4000,11.83,0.07
4026,1,3,3,1,4000,13.47,0.07
4027,1,1,2,2,4000,12.21,0.07
4028,3,6,3,2,7500,12.22,0.19
4029,1,2,3,2,4000,13.06,0.06
4030,3,4,4,2,6500,8.32,0.16
4031,1,1,3,2,4000,10.59,0.06
4032,1,2,5,1,4000,14.75,0.07
4033,1,2,4,2,4000,8.9,0.06
4034,1,6,2,2,4000,10.37,0.06
4035,1,2,2,2,4000,11.49,0.06
4036,1,2,2,2,4000,0.0,0.06
4037,1,2,3,2,4000,0.0,0.06
4038,3,1,2,2,14400,12.69,0.36
4039,3,3,4,2,9875,7.9,0.25
4040,1,6,4,2,4000,7.51,0.06
4041,1,1,4,2,4000,6.62,0.06
4042,3,5,3,2,12000,13.49,0.3
4043,1,3,4,2,4000,5.42,0.06
4044,1,1,4,2,4000,7.49,0.06
4045,1,4,3,2,4000,12.23,0.06
4046,3,2,2,2,18000,9.91,0.45
4047,1,6,1,1,4000,16.0,0.07
4048,1,5,1,2,4000,0.0,0.06
4049,1,2,4,2,4000,6.76,0.06
4050,3,6,3,2,12000,13.49,0.3
4051,1,4,4,2,4000,6.76,0.06
4052,1,5,2,1,4000,11.12,0.06
4053,1,6,4,2,4000,7.74,0.06
4054,1,5,1,1,4000,0.0,0.06
4055,1,2,4,2,4000,7.9,0.06
4056,1,6,4,2,4000,5.99,0.06
4057,1,4,3,2,4000,13.49,0.06
4058,3,6,2,2,6000,10.65,0.15
4059,1,4,3,2,4000,13.06,0.06
4060,1,1,3,2,4000,13.85,0.06
4061,3,4,3,1,12000,14.27,0.35
4062,3,6,3,2,7100,0.0,0.18
4063,1,6,4,2,4000,7.88,0.06
4064,1,1,2,2,4000,11.49,0.05
4065,3,3,4,2,5000,6.03,0.13
4066,3,3,2,1,4500,11.71,0.13
4067,3,2,4,2,2100,6.03,0.05
4068,3,4,4,2,5000,6.62,0.13
4069,3,3,2,2,7500,12.42,0.19
4070,3,1,2,2,6000,0.0,0.15
4071,1,1,2,2,4000,11.71,0.05
4072,1,3,3,2,4000,0.0,0.05
4073,3,2,2,2,5400,12.42,0.14
4074,1,6,2,2,4000,10.59,0.05
4075,3,2,4,2,10000,6.03,0.25
4076,1,2,1,2,4000,14.46,0.05
4077,1,2,2,2,4000,11.12,0.05
4078,3,3,2,2,6700,10.65,0.17
4079,1,6,3,2,4000,12.53,0.05
4080,1,2,3,2,4000,13.48,0.05
4081,3,2,2,1,5500,10.65,0.16
4082,1,2,4,2,4000,5.42,0.04
4083,1,3,4,2,4000,5.42,0.04
4084,1,2,4,2,4000,7.9,0.04
4085,1,2,2,2,4000,11.49,0.04
4086,2,4,2,2,15000,12.42,0.38
4087,3,2,2,2,6400,9.91,0.16
4088,1,4,4,2,4000,9.32,0.04
4089,3,3,4,2,7500,7.51,0.19
4090,1,5,4,1,4000,7.14,0.05
4091,3,6,4,2,4500,6.62,0.11
4092,3,6,4,2,2000,7.9,0.05
4093,2,2,3,2,2500,14.27,0.06
4094,3,3,1,1,4000,17.58,0.12
4095,1,2,2,2,4000,10.99,0.03
4096,1,6,2,1,4000,10.51,0.03
4097,1,5,3,2,4000,12.84,0.03
4098,3,1,4,2,5000,6.62,0.13
4099,1,5,1,1,4000,14.84,0.03
4100,1,6,3,1,4200,13.11,0.28
4101,1,6,1,1,4200,0.0,0.26
4102,1,5,3,1,4200,0.0,0.22
4103,1,2,4,2,4200,0.0,0.2
4104,3,4,2,2,10000,9.91,0.25
4105,1,1,3,2,4200,15.23,0.19
4106,1,1,1,1,4200,15.2,0.19
4107,3,3,4,2,4000,7.51,0.1
4108,1,3,4,2,4200,0.0,0.18
4109,1,1,3,2,4200,14.26,0.17
4110,1,1,5,1,4200,16.0,0.16
4111,1,3,2,1,4200,9.91,0.15
4112,3,5,2,2,8000,0.0,0.2
4113,1,6,2,2,4200,0.0,0.14
4114,1,1,2,2,4200,9.91,0.14
4115,1,2,1,1,4200,16.49,0.14
4116,1,3,1,2,4200,15.99,0.14
4117,1,6,3,1,4350,12.98,0.36
4118,2,4,4,2,2000,0.0,0.05
4119,1,3,3,2,4350,11.54,0.2
4120,2,4,4,2,7500,5.42,0.19
4121,1,2,4,2,4350,6.03,0.14
4122,2,3,4,2,5000,8.49,0.13
4123,3,4,2,2,4000,9.99,0.1
4124,3,3,4,2,2200,8.49,0.06
4125,3,3,4,2,3600,7.49,0.09
4126,1,6,2,1,4375,0.0,0.3
4127,3,1,2,2,4000,10.99,0.1
4128,3,5,2,2,6000,11.99,0.15
4129,1,6,2,1,4375,12.69,0.29
4130,1,6,2,1,4375,9.99,0.26
4131,1,5,5,1,4375,16.4,0.2
4132,1,3,4,2,4375,5.79,0.18
4133,1,6,4,2,4375,8.49,0.09
4134,1,5,5,1,4400,19.91,0.31
4135,1,1,2,1,4400,11.49,0.23
4136,1,1,4,2,4400,6.91,0.22
4137,1,6,4,2,4400,6.76,0.18
4138,3,2,3,2,2000,12.99,0.05
4139,1,1,4,2,4400,8.49,0.14
4140,3,3,4,2,5000,5.42,0.13
4141,3,2,3,2,6000,14.79,0.15
4142,3,2,4,2,7200,7.49,0.18
4143,3,4,1,1,15000,15.99,0.44
4144,1,4,2,2,4400,11.71,0.12
4145,1,3,2,1,4400,11.99,0.1
4146,3,6,3,2,5000,12.99,0.13
4147,1,6,1,1,4400,16.77,0.09
4148,1,2,3,2,4400,15.23,0.07
4149,1,1,4,2,4400,0.0,0.06
4150,1,2,5,2,4400,19.03,0.06
4151,3,4,2,2,13000,9.99,0.33
4152,1,6,3,2,4400,13.8,0.05
4153,1,1,2,2,4450,11.49,0.13
4154,1,6,4,2,4450,9.32,0.11
4155,3,1,4,2,5400,7.42,0.14
4156,3,2,4,2,14000,7.49,0.35
4157,1,2,4,1,4500,7.88,0.31
4158,3,1,2,2,4500,10.99,0.11
4159,3,6,3,2,3500,13.49,0.09
4160,3,4,2,2,3200,10.99,0.08
4161,1,4,4,1,4500,5.99,0.29
4162,1,1,4,1,4500,7.51,0.29
4163,3,6,2,2,7500,11.49,0.19
4164,2,2,4,2,2800,8.49,0.07
4165,1,1,3,1,4500,13.99,0.26
4166,2,3,4,2,11000,8.49,0.28
4167,1,4,4,1,4500,7.49,0.25
4168,3,5,4,2,15000,7.49,0.38
4169,3,6,2,2,3000,11.99,0.07
4170,3,3,2,2,13200,0.0,0.33
4171,3,3,2,2,2000,10.99,0.05
4172,1,1,2,1,4500,10.38,0.25
4173,3,5,2,2,2500,9.99,0.06
4174,1,6,2,1,4500,12.21,0.25
4175,1,2,4,1,4500,8.94,0.25
4176,3,6,4,2,10000,5.79,0.25
4177,1,2,3,1,4500,13.61,0.25
4178,2,3,2,2,4300,10.74,0.11
4179,1,1,3,2,4500,13.49,0.23
4180,3,3,2,2,2125,11.11,0.05
4181,1,3,4,2,4500,8.0,0.22
4182,1,1,2,2,4500,10.99,0.22
4183,1,6,2,2,4500,9.62,0.21
4184,1,2,5,1,4500,16.45,0.21
4185,3,1,4,2,10850,7.66,0.27
4186,1,2,1,1,4500,15.65,0.21
4187,1,3,5,1,4500,17.99,0.19
4188,3,2,3,1,4000,14.17,0.12
4189,3,1,2,2,7200,11.11,0.18
4190,1,2,2,2,4500,9.62,0.19
4191,1,3,2,2,4500,12.42,0.19
4192,3,6,2,2,5000,11.11,0.13
4193,1,4,4,2,4500,5.79,0.19
4194,1,2,2,2,4500,11.49,0.19
4195,3,5,4,2,4000,7.29,0.1
4196,1,6,4,2,4500,8.94,0.18
4197,1,3,2,2,4500,9.99,0.18
4198,1,3,4,1,4500,8.49,0.17
4199,1,4,4,2,4500,6.92,0.15
4200,1,3,4,2,4500,7.29,0.14
4201,1,2,4,2,4500,7.49,0.14
4202,3,2,4,2,4800,5.42,0.12
4203,1,1,4,2,4500,7.88,0.14
4204,1,6,1,1,4500,15.05,0.14
4205,3,6,4,2,8000,6.92,0.2
4206,1,4,3,2,4500,14.27,0.13
4207,1,1,2,2,4500,10.59,0.13
4208,1,3,3,2,4500,12.87,0.13
4209,3,3,2,2,8000,10.74,0.2
4210,3,4,2,2,14000,0.0,0.35
4211,1,2,4,2,4500,6.62,0.13
4212,3,3,4,2,16000,0.0,0.4
